id,alphaSS,betaSS,delta_flanker_deltaSS_ratio,alphaRS,betaRS,delta_target,deltaRS,tau,X^2,bic
79.0,0.16770817924755765,0.6780099518346415,0.08518002829345017,0.22100537883207233,0.9923280723524786,0.14692181880307315,0.972056563073204,0.36285428183211976,23.65091048247341,1819.574082520252
80.0,0.16668673100253995,0.41995153473994334,0.011528525207009144,0.2129938502117572,0.8542902206770439,0.11323913674777433,0.6649439971601916,0.24184888336106125,93.56955967301121,1953.4184454790072
81.0,0.17139613017864935,0.11195876412953853,0.015476444790098687,0.15604615143007888,0.9688039293701199,0.1489195860582307,0.8209546201914053,0.1623252397809805,84.4023417412931,1912.2883706631806
82.0,0.3145075147067119,0.7180589962030769,0.22848255426047143,0.15224576080982416,0.9986452902485392,0.12678606023552566,0.526315891817864,0.3673902850713447,55.36642788273964,1883.2524568046272
83.0,0.19368411357123885,0.45943119691970624,0.12234716350574526,0.24490678586636652,0.9995507975247747,0.149646204063902,0.6937894073568054,0.2701350434218782,54.61477830994276,1882.5008072318299
84.0,0.20519682851046273,0.3047000429634165,0.11398035726473521,0.2661373839125816,0.999624346545692,0.14802117776944623,0.5790881534596765,0.2201929161543596,235.47240254959345,2144.5971899046594
85.0,0.1445211680017647,0.6701278465779411,0.19348641744674494,0.1893452566546714,0.9824811640618056,0.11318345393520879,0.7483878924348744,0.3627275581986041,115.47333311597166,1975.1005709914293
86.0,0.156825519544569,0.7174506346706292,0.336187962631342,0.1480128906640683,0.9966726481518661,0.1458532447067819,0.9367212208404956,0.364899728908267,182.6638380433632,2073.805817757388
87.0,0.1574840677684567,0.7037183406713398,0.042212077908327206,0.3011395454829345,0.9800260593740439,0.14458975411839664,0.7285352197584622,0.34400686919026663,222.2054202829408,2117.5766255099447
88.0,0.20603652966079683,0.7240450619767455,0.03381459187282021,0.24052474816004668,0.9871630697401995,0.14750397156192724,0.9469170523756658,0.3305553965843221,333.3189179193085,2286.0376047886784
89.0,0.161320665841534,0.4977345012625076,0.10643007073113014,0.14335869079112334,0.9181299612585718,0.14945669615344018,0.7428002993178257,0.32606435753038365,130.18402684505514,1989.8112647205135
90.0,0.18566308309699014,0.7160717577524323,0.09489171366664184,0.20167205650081543,0.9888522643044163,0.146978728357139,0.7523457540630729,0.32538839968988165,216.8161278711797,2125.9409152262465
