PPT,Condition,Correct,RT
1,0,0,0.352874815
1,0,1,0.693955958
1,1,1,0.435297549
1,2,1,0.411766648
1,1,1,0.341216683
1,0,1,0.317721546
1,2,1,0.35301736
1,1,1,0.329442084
1,2,1,0.447109491
1,0,1,0.447091371
1,2,0,0.364760101
1,0,1,0.446955591
1,1,1,0.329449147
1,1,0,0.364735067
1,0,1,0.576481521
1,2,0,1.199838281
1,1,1,1.117457747
1,0,1,0.376540005
1,2,1,0.341259956
1,0,1,0.388288528
1,1,1,0.41178751
1,0,1,0.329512596
1,2,1,0.494161874
1,2,1,0.705687165
1,1,1,0.999844611
1,1,1,0.400009006
1,2,1,0.2942065
1,2,1,0.294050366
1,0,1,0.423594505
1,0,1,0.423587292
1,1,1,0.388225019
1,0,1,0.235384405
1,1,0,0.364729941
1,2,1,1.011494994
1,2,1,0.270673454
1,2,1,0.317735285
1,1,1,0.529388964
1,2,1,0.446942002
1,2,1,0.317733318
1,1,1,0.305941403
1,2,1,0.435376972
1,0,1,0.529276907
1,2,0,0.329492867
1,1,1,0.5764575
1,1,1,0.976354837
1,2,1,0.329509616
1,0,1,0.423641205
1,0,1,0.470510572
1,1,1,0.435299605
1,1,1,0.423546404
1,2,1,0.717612267
1,1,1,0.294196844
1,2,1,0.305978239
1,1,1,0.305942267
1,1,1,0.329444587
1,2,0,0.400035173
1,0,1,0.752908051
1,0,1,0.458893061
1,1,1,0.447036743
1,1,1,0.458829403
1,0,1,0.470627993
1,1,1,0.364738077
1,0,1,0.400054187
1,2,1,0.482394934
1,1,1,0.388253689
1,1,1,0.588231146
1,0,1,0.305823743
1,1,1,0.294182926
1,1,1,0.552744329
1,0,0,0.28243959
1,0,1,0.494157821
1,1,1,0.42354396
1,0,1,0.470625699
1,1,1,0.400039226
1,1,1,0.388261378
1,1,1,0.352982581
1,1,1,0.470602095
1,1,1,0.352984339
1,2,1,0.505772948
1,2,1,0.376547635
1,0,1,0.447101682
1,2,1,0.388296425
1,1,1,0.423519284
1,1,0,0.341211647
1,0,1,0.600001752
1,0,1,0.435369879
1,0,1,0.352858692
1,0,1,0.400065422
1,1,1,0.364745945
1,2,0,0.329485476
1,2,0,0.270691514
1,0,1,0.529432237
1,1,1,0.317693949
1,2,1,0.353003293
1,2,1,0.529298306
1,2,1,0.388147205
1,0,0,0.388364971
1,0,1,0.494166166
1,2,1,0.493992537
1,2,1,0.376539439
1,0,1,0.493996888
1,1,1,0.400014997
1,0,1,0.376531303
1,1,1,0.34120813
1,0,1,0.470622063
1,1,1,0.411791235
1,1,1,0.352976471
1,0,1,0.458879173
1,0,1,0.305960506
1,2,1,0.623515487
1,2,1,0.400048882
1,0,1,0.423451334
1,1,1,0.32946983
1,2,0,0.329486132
1,0,1,0.364779323
1,2,1,0.529446959
1,0,1,0.564538121
1,1,1,0.400014549
1,0,1,0.341250658
1,2,1,0.376564205
1,1,1,0.364729524
1,2,1,1.070466638
1,2,1,0.54106307
1,2,1,0.341095984
1,2,1,0.34127003
1,2,1,0.317740053
1,0,1,0.376542211
1,2,1,0.305991441
1,1,1,0.352975011
1,2,1,0.435189009
1,1,1,0.305942625
1,1,1,0.447060674
1,0,1,0.353009462
1,0,1,0.411673039
1,0,1,0.423589021
1,2,1,0.435349494
1,1,0,0.494110882
2,2,0,0.341260046
2,2,1,0.458719492
2,0,1,0.435214221
2,0,1,0.38831383
2,1,1,0.458825529
2,0,1,0.329492629
2,1,1,0.447094709
2,0,1,0.376534432
2,0,1,0.329506963
2,1,1,0.38826704
2,1,1,0.388298422
2,1,1,0.35300979
2,0,1,0.376394749
2,2,0,0.329488248
2,0,1,0.388300508
2,1,1,0.458853543
2,2,1,0.423455656
2,2,1,0.329352468
2,2,1,0.329507768
2,0,1,0.423446387
2,0,1,0.353035331
2,0,1,0.353013247
2,2,1,0.411815703
2,2,1,0.35299772
2,2,1,0.376555264
2,1,1,0.353001744
2,1,1,0.341249466
2,1,1,0.34122017
2,1,1,0.400039792
2,1,1,0.388289899
2,2,1,0.435206801
2,0,1,0.31775409
2,2,1,0.41182372
2,2,1,0.341123134
2,2,1,0.329357982
2,2,1,0.294218838
2,2,1,0.411822051
2,1,1,0.329449058
2,2,1,0.341258198
2,0,1,0.388308853
2,2,1,0.423596889
2,0,1,0.376550436
2,1,1,0.552909732
2,1,1,0.423533529
2,2,1,0.353027642
2,0,0,0.388155609
2,1,1,0.423548877
2,2,1,0.411683589
2,1,1,0.35298872
2,1,1,0.353006184
2,2,1,0.423440129
2,1,1,0.294201732
2,1,1,0.329456806
2,1,1,0.388254166
2,0,1,0.305825949
2,0,1,0.317591935
2,2,1,0.423434526
2,0,1,0.435202301
2,0,1,0.294218034
2,0,1,0.341256052
2,2,1,0.400077701
2,0,1,0.435362905
2,2,1,0.341258377
2,1,1,0.294190347
2,0,1,0.32951507
2,0,1,0.31774357
2,2,1,0.470646024
2,0,1,0.31773594
2,0,1,0.470634878
2,1,1,0.329480201
2,1,1,0.36474371
2,1,1,0.329458743
2,1,1,0.36476931
2,2,1,0.40007934
2,1,1,0.353002787
2,2,1,0.36479497
2,2,1,0.505921185
2,1,1,0.294193625
2,2,1,0.341242015
2,0,0,0.458891958
2,0,1,0.376539856
2,1,1,0.435318679
2,1,1,0.329470664
2,2,1,0.411829054
2,0,1,0.317730576
2,1,1,0.364757836
2,0,1,0.411823601
2,0,1,0.353011608
2,1,1,0.376482606
2,2,1,0.38829425
2,0,1,0.411833465
2,0,1,0.317589492
2,2,1,0.494155556
2,2,0,0.364790857
2,2,1,0.517677784
2,0,1,0.388314694
2,1,1,0.341231525
2,1,1,0.329487354
2,2,1,0.376402467
2,0,1,0.35303545
2,1,1,0.353084147
2,1,1,0.329465926
2,0,1,0.376538038
2,2,0,0.329338998
2,1,1,0.447092414
2,1,1,0.31768766
2,0,1,0.353030354
2,0,1,0.341101527
2,1,1,0.329475403
2,0,1,0.305987358
2,2,1,0.376536608
2,0,1,0.493991107
2,2,1,0.341252476
2,0,1,0.364793181
2,2,1,0.36465174
2,1,1,0.376520336
2,2,1,0.376740307
2,0,1,0.317578107
2,0,1,0.341265708
2,0,1,0.305978209
2,1,1,0.470607966
2,2,0,0.400080532
2,2,1,0.752918303
2,2,1,0.388307184
2,0,1,0.305977166
2,2,1,0.364788175
2,2,1,0.353030682
2,0,1,0.364786774
2,2,1,0.447120428
2,2,1,0.376511306
2,1,1,0.470613509
2,1,1,0.329447269
2,0,1,0.411832035
2,0,1,0.329558462
2,1,1,0.329470217
2,1,1,0.352995545
2,2,0,0.376574248
2,1,1,0.364762515
2,0,1,0.353024691
2,1,1,0.411812901
2,1,1,0.305942684
2,2,1,0.341254503
2,1,1,0.376499504
2,0,1,0.435368478
2,0,1,0.353016436
2,0,1,0.317579508
2,2,1,0.470617205
2,2,1,0.388303071
2,1,1,0.352994412
2,1,1,0.329464644
2,1,1,0.341234237
2,2,0,0.353010982
