PPT,Condition,Correct,RT
104,1,1,0.66518
104,1,1,0.393772
104,2,1,0.493942
104,1,1,0.30932
104,1,1,0.356802
104,1,1,0.394197
104,1,1,0.553532
104,2,1,0.511225
104,1,1,0.518081
104,1,1,0.452946
104,1,1,0.429792
104,2,1,0.400536
104,1,1,0.365942
104,1,1,0.37071
104,2,1,0.343455
104,1,1,0.309499
104,2,1,0.516313
104,2,1,0.435914
104,2,1,0.389395
104,2,0,0.375672
104,2,1,0.423292
104,2,1,0.514112
104,2,1,0.385607
104,2,1,0.445777
104,1,1,0.335245
104,1,1,0.3885
104,2,1,0.375859
104,2,1,0.560115
104,1,1,0.501596
104,1,1,0.518043
104,2,1,0.428272
104,2,1,0.470304
104,1,1,0.407128
104,1,1,0.430653
104,2,1,0.403566
104,1,1,0.371886
104,2,1,0.368716
104,2,1,0.485501
104,1,1,0.39672
104,2,1,0.608839
104,2,1,0.500411
104,1,1,0.363935
104,2,1,0.342114
104,1,1,0.372278
104,2,1,0.618468
104,1,1,0.43674
104,2,1,0.523059
104,1,1,0.459024
104,1,1,0.931525
104,1,1,0.809249
104,2,1,0.500315
104,1,1,0.468432
104,2,1,0.517301
104,2,1,0.5073
104,2,1,0.450661
104,2,1,0.404167
104,2,1,0.52138
104,2,1,0.448244
104,2,1,0.402414
104,1,1,0.293782
104,2,1,0.341354
104,2,1,0.487863
104,1,1,0.551985
104,1,1,0.429548
104,2,1,0.369216
104,2,1,0.526032
104,2,1,0.500144
104,1,1,0.396255
104,1,1,0.392622
104,1,1,0.432261
104,1,1,0.538052
104,1,1,0.456241
104,1,1,0.500603
104,2,1,0.444114
104,1,1,0.353065
104,2,1,0.590547
104,1,1,0.370083
104,1,1,0.405812
104,1,1,0.414924
104,1,1,0.474345
104,2,1,0.715222
104,1,1,0.492324
104,1,1,0.372494
104,2,1,0.40032
104,1,1,0.513323
104,1,1,0.552793
104,2,1,0.521118
104,1,1,0.384041
104,2,1,0.458236
104,1,1,0.392029
104,2,1,0.332205
104,2,1,0.682883
104,2,1,0.41112
104,1,1,0.422698
104,2,1,0.400852
104,2,1,0.425783
104,1,1,0.619971
104,1,1,0.646861
104,1,1,0.618783
104,1,1,0.456106
104,1,1,0.422048
104,1,1,0.624865
104,1,1,0.427684
104,2,1,0.670617
104,2,1,0.454513
104,1,1,0.38815
104,2,1,0.456286
104,2,1,0.477284
104,2,1,1.094134
104,1,1,0.654543
104,1,1,0.612738
104,1,1,0.423656
104,2,1,0.538427
104,1,1,0.46418
104,2,1,0.63377
104,2,1,0.483965
104,2,1,0.452488
104,1,1,0.390066
104,2,1,0.50627
104,2,1,0.473038
104,2,1,0.456892
104,2,1,0.474421
104,2,1,0.243478
104,2,1,0.70715
104,1,1,0.466728
104,2,1,0.388235
104,2,1,0.404164
104,1,1,0.383641
104,1,1,0.48941
104,1,1,0.409682
104,1,1,0.437074
104,1,1,0.422384
104,2,1,0.443887
104,1,1,0.366055
104,2,1,0.452411
104,2,1,0.501882
104,1,1,0.381409
104,1,1,0.490151
104,1,1,0.356179
104,1,1,0.30566
104,2,0,0.345087
104,2,1,0.446557
104,1,1,0.473597
104,2,1,0.361726
104,1,1,0.454575
104,2,1,0.545124
104,1,1,0.422724
105,2,1,0.867464
105,1,1,0.868396
105,2,1,0.652669
105,2,1,0.470219
105,1,1,0.415055
105,1,1,0.434459
105,2,1,0.535299
105,1,1,0.428561
105,1,1,0.435557
105,1,1,0.341025
105,2,1,0.442482
105,2,1,0.527686
105,1,1,0.398454
105,1,1,0.370548
