PPT,Condition,RT,Correct
1,2,0.551611751,1
1,2,0.534882418,1
1,1,0.468083229,1
1,2,0.468175288,1
1,1,0.468104424,1
1,1,0.434715025,1
1,2,0.501525822,1
1,1,0.384745374,1
1,2,0.418058192,1
1,2,0.51820426,1
1,2,0.418124635,1
1,1,0.668387511,1
1,2,0.701694995,1
1,1,0.534935361,1
1,1,0.46814184,1
1,2,0.384572527,1
1,2,0.418049816,1
1,2,0.351334377,1
1,1,0.284562416,1
1,1,0.434820172,1
1,2,0.351361284,1
1,2,0.634969951,1
1,2,0.63499898,1
1,2,0.401349733,1
1,2,0.451466944,1
1,2,0.701660388,1
1,1,0.484795171,1
1,1,0.367818283,1
1,1,0.518208517,1
1,2,0.484840462,1
1,2,0.451190659,1
1,1,0.30093461,1
1,1,0.318012974,1
1,2,0.301202707,0
1,1,0.885343285,1
1,2,0.368080302,1
1,1,0.351286993,1
1,2,0.351346566,0
1,2,0.835184746,1
1,1,0.417965629,1
1,1,0.384836059,1
1,1,0.518225427,1
1,2,0.451464025,1
1,1,0.618279969,1
1,2,0.401339428,0
1,2,0.751744263,1
1,1,0.651662036,1
1,2,0.401429088,0
1,1,0.685041043,1
1,1,0.468172017,1
1,2,0.351379274,1
1,2,0.43478906,1
1,1,0.384640537,1
1,2,0.401413863,1
1,1,0.418152453,1
1,2,0.501523775,1
1,1,0.401442555,1
1,1,0.451443363,1
1,2,0.484779612,1
1,2,0.401422874,1
1,1,0.267926021,1
1,2,0.451458394,1
1,1,0.418127169,1
1,2,0.76853066,1
1,2,0.618317833,0
1,2,0.434733077,1
1,1,0.418108583,1
1,2,0.551584854,1
1,1,0.468091525,1
1,1,0.551536055,1
1,2,0.401389617,1
1,1,0.43483131,1
1,2,0.368010722,1
1,1,0.451492916,1
1,2,0.301262394,0
1,1,0.484915516,1
1,2,0.234279717,0
1,1,0.384649427,1
1,1,0.418052364,1
1,1,0.401374673,1
1,2,0.568257559,1
1,2,0.635006047,1
1,2,0.518119274,1
1,2,0.351313796,1
1,1,0.634992104,1
1,1,0.434715352,1
1,1,0.451517805,1
1,1,0.584810999,1
1,2,0.284627835,0
1,2,0.484801231,1
1,1,0.534936646,1
1,1,0.434811552,1
1,2,0.518136319,1
1,2,0.534938698,0
1,1,0.468031689,1
1,2,0.451474233,1
1,2,0.351290385,1
1,1,0.451463978,1
1,1,0.351315926,0
1,2,0.501414194,1
1,2,0.5182454,1
1,1,0.40139934,1
1,2,0.484851849,1
1,1,0.43485024,1
1,2,0.384722647,1
1,2,0.434805892,1
1,1,0.468159917,1
1,2,0.451434267,1
1,1,0.568297268,1
1,2,0.401337053,1
1,1,0.418091298,1
1,2,0.451402514,1
1,2,0.484878977,1
1,1,1.152290588,1
1,1,0.41814113,1
1,1,0.434654967,1
1,2,0.434757439,1
1,1,0.36800289,0
1,1,0.334680823,1
1,1,0.618265094,1
1,2,0.568134914,1
1,1,0.384696181,1
1,1,0.351295908,1
1,2,0.468077996,1
1,2,0.568234169,1
1,2,0.384753758,1
1,2,0.334645902,0
1,1,0.534840165,1
1,1,0.484847017,1
1,1,0.367767522,1
1,2,0.484862232,1
1,2,0.568221605,1
1,1,0.50152646,1
1,2,0.418131367,1
1,2,0.635017482,1
1,2,0.468094098,1
1,2,0.484878274,1
1,1,0.768523474,1
1,2,0.451501194,1
1,1,0.618266294,1
1,2,0.434826992,1
1,1,0.46819229,1
1,1,0.451335445,1
1,1,0.418095437,1
1,1,0.317941613,1
1,2,0.418075297,1
1,2,0.935291516,0
1,1,0.651644793,1
1,2,0.451416258,1
1,2,0.568304963,1
1,2,0.418143702,1
1,2,0.468259217,1
1,2,0.484811487,0
1,1,0.43481625,1
1,1,0.367981004,1
1,1,0.451432362,1
1,2,0.351338785,1
1,1,0.468046467,1
1,1,0.317938949,1
1,1,0.584928265,1
1,2,0.334697584,1
1,2,0.451396708,1
1,2,0.451513892,1
1,2,0.451495366,1
1,1,0.418060894,1
1,1,0.384702404,1
1,1,0.418031177,1
1,2,0.351327515,1
1,2,0.384391669,1
1,1,0.301273707,1
1,2,0.501434326,1
1,2,0.434773699,1
1,1,0.351325462,1
1,2,0.401417471,1
1,1,0.351356754,1
1,1,0.351304045,1
1,1,0.368088776,1
1,1,0.318025524,1
1,1,0.484824109,1
1,2,0.468013568,1
1,1,0.401347366,1
1,2,0.418107904,0
1,2,0.384677805,1
1,1,0.401408207,1
1,2,0.451451257,1
1,1,0.418064523,1
1,2,0.534865375,1
1,1,0.451500555,1
1,1,0.484857526,1
1,1,0.43473958,1
1,2,0.41802631,1
1,1,0.3679477,1
1,1,0.301249927,1
1,2,0.518255388,1
1,2,0.484634942,1
1,2,0.351296665,1
1,1,0.384755602,1
1,2,0.501500983,1
1,2,0.568276949,1
1,1,0.384634269,0
1,2,0.484687127,1
1,1,0.368080652,1
1,2,0.601629989,1
1,2,0.468191156,1
1,1,0.401383357,1
1,2,0.468031683,1
1,2,0.484787202,0
1,1,0.668313302,1
1,2,0.534762674,1
1,1,0.451437926,1
1,1,0.518241018,1
1,2,0.534871813,1
1,2,0.43478609,1
1,2,0.401354555,1
1,1,0.401439763,1
1,2,0.51815194,1
1,1,0.584918891,1
1,2,0.634972646,1
1,1,0.468104803,1
1,1,0.501416041,1
1,2,0.468119648,1
1,1,0.618273168,1
1,1,0.484855032,1
1,2,0.551552781,1
1,2,0.434428806,1
1,2,0.651701242,1
1,1,0.451506227,1
1,1,0.384739863,1
1,1,0.401458683,1
1,1,0.351367669,1
1,2,0.384354516,1
1,2,0.468200045,1
1,2,0.334624551,1
1,2,0.351233324,1
1,1,0.384711499,1
1,1,0.384759751,1
1,1,0.384772412,1
1,2,0.301335909,0
1,2,0.551462464,1
1,1,0.384681214,1
1,1,0.468143505,1
1,1,0.534906742,1
1,2,0.484800454,1
1,1,0.384650939,1
1,2,0.484870541,1
1,1,0.484794889,1
1,1,0.351335633,1
1,2,0.418137278,1
1,2,0.334658578,0
1,1,1.202293735,1
1,2,0.468193144,1
1,2,0.468226021,1
1,2,0.368055578,1
1,1,0.484805833,1
1,2,0.468101638,0
1,1,0.534922203,1
1,1,0.351371968,1
1,1,0.351315162,1
1,2,0.601595731,1
1,1,0.501522356,1
1,2,0.484809834,1
1,2,0.401449769,1
1,2,0.484876633,1
1,1,0.451410568,1
1,2,0.401383422,1
1,2,0.418002023,0
1,1,0.518166531,1
1,1,0.55161803,1
1,2,0.518170539,1
1,1,0.46808614,1
1,2,0.401384105,1
1,2,0.317849005,0
1,2,0.501538,1
1,1,0.368006689,1
1,2,0.468194534,1
1,1,0.401466457,1
1,1,0.368068159,1
1,2,0.417806854,1
1,1,0.468162941,1
1,2,0.351009541,0
1,1,0.451358591,1
1,2,0.434737832,1
1,1,0.434718725,1
1,2,0.3680441,0
1,1,0.501494833,1
1,1,0.401371539,1
1,1,0.518191125,1
1,2,0.468078764,1
1,1,0.384779785,1
1,1,0.434755474,1
1,1,0.418097165,1
1,1,0.401461966,1
1,1,0.484837033,1
1,2,0.451384406,1
1,1,0.418123209,1
1,2,0.418060576,1
1,1,0.501523074,1
1,2,0.51812443,0
1,1,0.401470204,1
1,1,0.434813379,1
1,1,0.368010642,1
1,2,0.434771798,1
1,2,0.451348573,1
1,2,0.48478043,1
1,2,0.384712585,1
1,1,0.43472604,1
1,2,0.451335367,1
1,2,0.501542652,1
1,2,0.518202482,1
1,2,0.401427746,1
1,1,0.468062785,0
1,1,0.468104082,1
1,2,0.384640995,1
1,1,0.50157203,1
1,2,0.551546642,1
1,2,0.334528578,0
1,2,0.601554724,1
1,1,0.534935781,0
1,2,0.634908162,1
1,1,0.434659423,1
1,1,0.384702892,1
1,2,0.418096476,1
1,1,0.418110985,1
1,1,0.534913841,1
1,2,0.701686476,1
1,2,0.634942808,1
1,1,0.601686869,1
1,1,1.202347535,1
1,2,0.484743374,1
1,2,0.501536191,1
1,2,0.501473441,1
1,2,0.484821937,1
1,1,0.451466546,1
1,2,0.568265803,1
1,2,0.418125366,0
1,2,0.518182983,1
1,1,0.418146672,1
1,1,0.418089077,1
1,1,0.384681546,1
1,1,0.401424337,1
1,1,0.317930817,1
1,2,0.317955577,1
1,1,0.434787645,1
1,2,0.601576639,1
1,2,0.418065831,1
1,1,0.451479351,1
1,2,0.518236967,1
1,1,0.484803736,1
1,1,0.401415371,1
1,1,0.384596254,1
1,2,0.484821078,1
1,1,0.501541438,1
1,2,0.501482881,1
1,1,0.468169801,1
1,2,0.401450414,1
1,1,0.434709583,1
1,1,0.401335853,1
1,2,0.334686988,0
1,1,0.418136069,1
1,1,0.351321169,1
1,1,0.518223023,1
1,2,0.451484709,1
1,1,0.484827314,1
1,2,0.568341373,1
1,2,0.551602556,1
1,2,0.518291884,0
1,1,0.50156153,1
1,1,0.434817087,1
1,2,0.568267133,0
1,2,0.518193905,1
1,1,0.584812454,1
1,2,0.401359474,0
1,2,0.484829975,1
1,1,0.468134934,1
1,1,0.434752611,1
1,1,0.401443895,1
1,1,0.43466313,1
1,1,0.434758128,1
1,1,0.534823178,0
1,2,0.601659664,1
1,2,0.468155871,1
1,2,0.401430769,1
1,2,0.468045686,1
1,1,0.38482076,1
1,2,0.367974197,1
1,2,0.518245382,1
1,1,0.584840981,1
1,1,0.351203457,1
1,1,0.368105002,1
1,1,0.401446842,1
1,2,0.401338509,1
1,2,0.334605946,1
1,1,0.418053499,1
1,2,0.51815102,1
1,1,0.568287914,1
1,1,0.41805071,1
1,2,0.451454742,1
1,2,0.451469207,1
1,2,0.468178079,1
1,1,0.484842083,1
1,1,0.468109236,1
1,2,0.568227638,1
1,2,0.451354189,1
1,1,0.368024701,1
1,1,0.468143119,1
1,2,0.568200466,1
1,2,0.568233984,1
1,2,0.551453497,1
1,1,0.551582124,1
1,1,0.434780525,1
1,2,0.468089802,1
1,2,0.451440743,1
1,1,0.40137996,1
1,1,0.384839271,1
1,2,0.451442054,1
1,2,0.484832234,1
1,2,0.751712915,1
1,1,0.48487367,1
1,1,0.43466418,1
1,2,0.484793928,1
1,1,0.51816873,1
1,1,0.418045094,1
1,2,0.451428913,1
1,1,0.501416756,1
1,2,0.501535221,1
1,2,0.401351314,1
1,1,0.484805392,1
1,1,0.384769189,1
1,2,0.601545962,1
1,1,0.43473058,1
1,2,0.451579648,1
1,2,0.418071601,1
1,1,0.384778313,1
1,1,0.468195232,1
1,2,0.334711685,1
1,2,0.418129824,1
1,1,0.384617404,1
1,1,0.418104546,1
1,2,0.418120479,1
1,2,0.367916849,1
1,1,0.384831991,1
1,2,0.368002601,1
1,2,0.518131066,1
1,2,0.501504527,1
1,1,0.35135965,1
1,1,0.418148282,1
1,2,0.418027436,1
1,2,0.418061473,1
1,1,0.551568067,1
1,2,0.301301883,1
1,1,0.384710836,1
1,2,0.467822675,1
1,2,0.334685579,1
1,1,0.384758566,1
1,2,0.451506558,1
1,1,0.451492057,1
1,1,0.367941827,1
1,1,0.31797278,0
1,2,0.568226499,1
1,2,0.434822791,1
1,2,0.401393286,0
1,2,0.43481879,1
1,2,0.501478224,1
1,1,0.418064532,1
1,2,0.451427832,1
1,2,0.468174974,1
1,2,0.434649347,1
1,1,0.40144302,1
1,2,0.584926509,1
1,1,0.351296186,1
1,1,0.351378483,1
1,1,0.434754024,1
1,1,0.434723128,1
1,1,0.501577445,1
1,1,0.317956394,1
1,1,0.401395843,1
1,1,0.384742949,1
1,2,0.368056459,1
1,1,0.384735002,1
1,2,0.401321004,1
1,2,0.451505543,1
1,1,0.401446406,1
1,1,0.635006906,0
1,1,0.401312297,1
1,1,0.401451717,1
1,2,0.484753863,1
1,2,0.451450834,1
1,2,0.401373625,0
1,1,0.751762247,1
1,2,0.451443696,1
1,1,0.418134058,1
1,1,0.501450986,1
1,2,0.534924447,1
1,1,0.418071594,1
1,1,0.384580312,1
1,2,0.468147974,1
1,2,0.501563739,1
1,1,0.434742136,1
1,1,0.551502743,1
1,2,0.501481757,1
1,1,0.401455308,1
1,2,0.568247736,1
1,2,0.534886246,1
1,1,0.618277964,1
1,2,0.41805834,1
1,2,0.434795472,1
1,1,0.418097779,1
1,1,0.368075692,1
1,2,0.36806616,1
1,1,0.351328331,0
1,1,0.451471747,1
1,2,0.351377526,0
1,1,1.135584863,1
1,1,0.384670207,1
1,1,0.384639328,1
1,2,0.451424928,1
1,2,0.584795318,1
1,1,0.33457139,1
1,1,0.484871747,1
1,1,0.484902543,1
1,2,0.468109912,1
1,2,0.484788594,1
1,2,0.434768104,1
1,2,0.384779237,1
1,2,0.367944991,1
1,1,0.45141301,1
1,1,0.40138751,1
1,2,0.434688567,1
1,2,0.501495367,1
1,1,0.35132281,1
1,2,0.317950852,1
1,2,0.451385921,1
1,1,0.401394689,1
1,2,0.351310784,1
1,2,0.451449806,1
1,1,0.351309846,1
1,1,0.484811504,1
1,2,0.417966385,1
1,2,0.718408947,1
1,1,0.434723863,1
1,2,0.451412981,1
1,2,0.501557911,1
1,1,0.384688118,1
1,1,0.351337504,1
1,2,0.584886504,1
1,2,0.401451328,1
1,2,0.468095849,1
1,2,0.484793532,1
1,2,0.451410407,1
1,1,0.468157955,1
1,2,0.484869131,0
1,2,0.551502428,1
1,1,0.384726683,1
1,1,0.418166203,1
1,1,0.384661351,1
1,2,0.368098524,1
1,1,0.418008237,1
1,1,0.351406631,1
1,1,0.367981703,1
1,1,0.401311433,1
1,2,0.384758321,1
1,2,0.418108556,1
1,2,0.367976859,1
1,2,0.48484072,1
1,1,0.51818178,1
1,2,0.401439831,1
1,2,0.368007159,1
1,1,0.418173871,1
1,2,0.401368405,1
1,1,0.401260632,1
1,2,0.518147334,1
1,2,0.584945385,1
1,1,0.418078096,1
1,2,0.83523049,1
1,1,0.418092105,1
1,1,0.384669666,1
1,1,0.384628867,1
1,1,0.418135329,1
1,1,0.36808016,1
1,2,0.45141413,1
1,1,0.384754605,1
1,2,0.401366896,1
1,1,0.384675745,1
1,2,0.484765074,1
1,2,0.434729464,1
1,1,0.351385301,1
1,2,0.568178662,1
1,2,0.384739536,1
1,1,0.401449387,1
1,1,0.368005411,1
1,1,0.334754022,1
1,1,0.351402296,1
1,2,0.484813414,1
1,1,0.468175849,1
1,1,0.451499914,1
1,2,0.551593428,1
1,1,0.367995749,1
1,1,0.384697683,1
1,2,0.43474746,1
1,2,0.418018756,1
1,1,0.451513797,1
1,2,0.384715666,1
1,2,0.518102353,1
1,1,0.384732752,1
1,1,0.334646162,1
1,2,0.501501653,1
1,1,0.484766423,1
1,2,0.468146696,1
1,1,0.401439646,1
1,1,0.368061393,1
1,1,0.384647781,1
1,2,0.401372039,1
1,2,0.451399197,1
1,2,0.351275284,1
1,1,0.401376646,1
1,2,0.534971685,1
1,2,0.468187923,1
1,2,0.318032666,0
1,1,0.434807205,1
1,1,0.384741579,1
1,2,0.568275305,1
1,2,0.401335288,1
1,1,0.36801305,1
1,1,0.367973437,1
1,2,0.518253753,1
1,2,0.401386548,1
1,1,0.334617089,1
1,1,0.36800391,1
1,1,0.351259147,1
1,1,0.351244683,1
1,2,0.418130922,1
1,2,0.534907584,1
1,2,0.50155955,1
1,2,0.468171902,1
1,1,0.551563912,1
1,1,0.384750169,1
1,1,0.418046918,1
1,1,0.451538521,1
1,2,0.501488958,1
1,1,0.41811149,1
1,2,0.468103292,1
1,1,0.401371588,1
1,2,0.735120691,0
1,2,0.418092618,1
1,2,0.418109401,1
1,1,0.434681378,1
1,2,0.501493415,1
1,1,0.41816794,1
1,2,0.384686609,1
1,1,0.367964672,1
1,1,0.401421008,1
1,1,0.368042606,1
1,2,0.618360541,1
1,2,0.46819405,1
1,2,0.484692034,1
1,1,0.401420079,1
1,2,0.401340925,1
1,1,0.418030298,1
1,1,0.351317571,1
1,1,0.384641284,1
1,1,0.384768046,1
1,2,0.468102426,1
1,1,0.384650014,1
1,1,0.401442294,1
1,2,0.501401239,1
1,2,0.451429611,1
1,1,0.384715232,1
1,2,0.451503037,1
1,1,0.384679494,1
1,2,0.468206999,1
1,2,0.367990438,1
1,1,0.368064164,1
1,2,0.501497156,1
1,2,0.384714531,1
1,1,0.318015753,1
1,1,0.367984063,1
1,1,0.368069058,1
1,2,0.451381864,1
1,1,0.401515038,1
1,1,0.434827056,1
1,1,0.434761677,1
1,1,0.384764396,1
1,2,0.518182944,1
1,2,0.451511629,1
1,1,0.501530351,1
1,1,0.418069553,1
1,2,0.484859318,1
1,2,0.484826627,1
1,2,0.501450192,1
1,1,0.618328243,1
1,2,0.418006742,1
1,2,0.384765596,1
1,2,0.501484488,1
1,2,0.418079541,1
1,1,0.45147739,1
1,2,0.501570902,1
1,2,0.434779078,1
1,2,0.418034218,1
1,1,0.368084753,1
1,1,0.351362771,1
1,1,0.351321442,1
1,2,0.434822956,1
1,1,0.384441284,1
1,2,0.451423709,1
1,1,0.384731797,1
1,2,0.368031977,1
1,2,0.568231721,1
1,2,0.401449143,1
1,2,0.434712188,1
1,1,0.334655999,1
1,2,0.401386856,0
1,2,0.451481716,1
1,2,0.48487855,1
1,2,0.551553707,1
1,1,0.36803402,1
1,1,0.484855431,1
1,1,0.468141771,1
1,1,0.601614896,1
1,2,0.601671242,1
1,2,0.418120615,1
1,1,0.418067376,1
1,2,0.568283206,1
1,2,0.451405721,1
1,1,0.534871828,1
1,2,0.401458391,1
1,1,0.384671242,1
1,1,0.418199735,1
1,1,0.384694768,1
1,1,0.451524726,1
1,1,0.434748526,1
1,2,0.43475364,1
1,2,0.434812128,1
1,1,0.418089685,1
1,2,0.451498344,1
1,1,0.41795749,1
1,2,0.45145483,1
1,1,0.468181513,1
1,2,0.46817956,1
1,2,0.468127275,1
1,1,0.384761475,1
1,1,0.384754224,1
1,1,0.401453163,1
1,1,0.384673722,1
1,1,0.368052166,1
1,2,0.468125804,1
1,1,0.35125092,1
1,2,0.451452199,1
1,1,0.384678793,1
1,2,0.38471423,1
1,2,0.551584308,1
1,2,0.451402747,1
1,1,0.451395981,1
1,1,0.434818131,1
1,2,0.418100066,1
1,2,0.401421695,1
1,2,0.501538629,1
1,1,0.334698685,1
1,2,0.534938161,1
1,2,0.434799136,1
1,1,0.384780372,1
1,1,0.401449699,1
1,1,0.401360358,1
1,1,0.451471684,1
1,1,0.368074037,1
1,2,0.401304216,1
1,2,0.384732974,1
1,1,0.384674753,1
1,2,0.418080797,1
1,2,0.551601965,1
1,1,0.368036332,1
1,1,0.434722074,1
1,1,0.668323618,1
1,2,0.401331552,0
1,1,0.351236674,1
1,2,0.368022856,1
1,1,0.384749575,1
1,2,0.434774296,1
1,2,0.501566483,1
1,1,0.401378363,1
1,2,0.351405697,1
1,2,0.468188111,1
1,1,0.38473932,1
1,1,0.451464603,1
1,1,0.384609138,1
1,2,0.518258395,1
1,2,0.48486191,1
1,1,0.468137753,1
1,2,0.468142277,1
1,1,0.384751415,1
1,2,0.501493351,1
1,1,0.368002591,1
1,2,0.468082239,1
1,2,0.384685048,1
1,1,0.351278378,1
1,1,0.367981719,1
1,2,0.468134767,1
1,1,0.401405576,1
1,1,0.467858708,1
1,2,0.584875546,1
1,1,0.334627996,1
1,2,0.484797784,1
1,2,0.484779724,1
1,2,0.434692339,1
1,1,0.367824112,1
1,1,0.401442035,1
1,1,0.418038766,1
1,2,0.468094685,1
1,2,0.484785072,1
1,1,0.384678532,1
1,1,0.384711426,1
1,2,0.45147702,1
1,2,0.518193007,1
1,1,0.367992575,1
1,2,0.451419988,1
1,1,0.401371089,1
1,2,0.384807472,1
1,1,0.384715579,1
1,2,0.351317095,1
1,2,0.434814748,1
1,2,0.468054596,1
1,1,0.418108881,1
1,1,0.434813751,1
1,2,0.618344413,1
1,1,0.334676421,1
1,1,0.351382173,1
1,2,0.368047486,1
1,1,0.401380352,1
1,2,0.418057238,1
1,2,0.501456131,1
1,2,0.351332384,1
1,2,0.368077137,1
1,1,0.384743179,1
1,1,0.334407846,1
1,1,0.418030837,1
1,1,0.384391498,1
1,2,0.484743179,1
1,2,0.534924485,1
1,1,0.451519883,1
1,1,0.384683407,1
1,1,0.418089795,1
1,2,0.468149209,1
1,1,0.384400948,1
1,1,0.351353638,1
1,2,0.501455752,1
1,2,0.401380251,1
1,2,0.568212611,1
1,2,0.468127264,1
1,1,0.367956984,1
1,1,0.36796846,1
1,2,0.434785808,1
1,2,0.418011884,1
1,2,0.351337723,1
1,1,0.418066704,1
1,2,0.501451086,1
1,2,0.518165403,1
1,2,0.451413486,1
1,1,0.38470431,1
1,2,0.468190542,1
1,1,0.384713712,1
1,2,0.468083106,1
1,1,0.384690864,1
1,2,0.401471987,1
1,1,0.401455399,1
1,1,0.434823032,1
1,2,0.451364812,1
1,2,0.468141302,1
1,1,0.351355366,1
1,2,0.368058886,1
1,1,0.36801641,1
1,1,0.384722301,1
1,1,0.334689027,1
1,2,0.484788309,1
1,1,0.434765071,1
1,1,0.401431313,1
1,1,0.468105071,1
1,2,0.401494652,1
1,2,0.46820724,1
1,1,0.367962626,1
1,1,0.43474988,1
1,2,0.468178024,1
1,2,0.434744863,1
1,2,0.3846983,1
1,2,0.384719717,1
1,2,0.434805742,1
1,1,0.401447445,1
1,2,0.401378271,1
1,2,0.484832748,1
1,1,0.301259458,1
1,2,1.202308204,1
1,1,0.3846762,1
1,1,0.334655322,1
1,1,0.317862918,1
1,1,0.434792758,1
1,1,0.484905787,1
1,2,0.31786601,1
1,2,0.418022948,1
1,1,0.301236903,1
1,1,0.318010768,1
1,1,0.368061543,1
1,1,0.384684381,1
1,2,0.351408109,1
1,1,0.418132274,1
1,2,0.434831544,1
1,1,0.334643429,1
1,1,0.401428727,1
1,2,0.451513833,1
1,1,0.318035651,1
1,2,0.5015235,1
1,2,0.317955973,1
1,2,0.31800086,1
1,1,0.368050323,1
1,1,0.318066419,1
1,2,0.418113503,1
1,1,0.301355997,1
1,2,0.36798256,1
1,2,0.334669377,1
1,2,0.468198519,1
1,2,0.334682834,1
1,2,0.468203342,1
1,1,0.317969762,1
1,2,0.30132421,1
1,1,0.301238273,1
1,1,0.351319689,1
1,1,0.36787719,1
1,1,0.317983969,1
1,2,0.418068762,1
1,2,0.41805022,1
1,2,0.367969106,1
1,1,0.368061086,1
1,1,0.351363506,1
1,2,0.501539569,1
1,2,0.468021876,1
1,2,0.451485746,1
1,2,0.368022016,1
1,1,0.384785031,1
1,2,0.434757842,1
1,1,0.334436839,1
1,1,0.334621788,1
1,2,0.368052447,1
1,2,0.384685019,1
1,1,0.384765607,1
1,2,0.351368471,1
1,2,0.317987847,1
1,1,0.301349418,1
1,2,0.334645773,1
1,2,0.351272245,1
1,2,0.318018575,1
1,1,0.334586865,1
1,1,0.33472825,1
1,1,0.33462677,1
1,2,0.434748869,1
1,1,0.317980154,1
1,2,0.518197546,1
1,1,0.368093346,1
1,1,0.351316118,1
1,2,0.284611409,0
1,1,0.401385316,1
1,2,0.351338231,1
1,1,0.50148255,1
1,2,0.317966092,1
1,1,0.367694223,1
1,1,0.384691317,1
1,1,0.434722764,1
1,2,0.468107673,1
1,1,0.401383574,1
1,2,0.368059177,1
1,1,0.317981645,1
1,1,0.351350154,1
1,1,0.451399869,1
1,1,0.584962858,1
1,1,0.418136883,1
1,2,0.334672997,1
1,1,0.351377237,1
1,2,0.401400624,1
1,2,0.384667741,1
1,1,0.434657514,1
1,2,0.317909273,1
1,2,0.368081736,1
1,1,0.351035831,1
1,1,0.468168998,1
1,2,0.33466369,1
1,1,0.301277974,1
1,2,0.301281298,1
1,2,0.384666599,0
1,1,0.534843065,1
1,2,0.468137336,1
1,2,0.518260262,1
1,1,0.367984602,1
1,1,0.351341789,1
1,1,0.368022822,1
1,1,0.384746108,1
1,1,0.38466863,1
1,2,0.367970881,1
1,2,0.384736663,1
1,2,0.367957438,1
1,2,0.468150355,1
1,1,0.401442556,1
1,1,0.418053697,1
1,1,0.334672489,1
1,2,0.451437834,1
1,2,0.401350184,1
1,2,0.334662894,1
1,2,0.368024548,1
1,1,0.351334023,1
1,1,0.451459159,1
1,2,0.334634845,1
1,2,0.334622668,1
1,1,0.334624807,1
1,1,0.334639774,1
1,1,0.33468129,1
1,1,0.401383154,1
1,2,0.40139269,1
1,2,0.284608172,0
1,1,0.451388795,1
1,1,0.368046489,1
1,2,0.351363457,1
1,2,0.301274342,1
1,1,0.418110624,1
1,1,0.401422384,1
1,1,0.468093959,1
1,2,0.451454526,1
1,1,0.351350709,1
1,2,0.468116149,1
1,2,0.501474082,1
1,2,0.368104373,1
1,1,0.368048022,1
1,2,0.534923733,1
1,1,0.401417055,1
1,2,0.368037273,1
1,1,0.367994521,1
1,1,0.501523201,1
1,2,0.53490472,1
1,1,0.401456712,1
1,2,0.334642819,1
1,2,0.334652365,1
1,2,0.317999124,1
1,2,0.301226626,1
1,1,0.351354303,1
1,1,0.301314547,1
1,2,0.317985236,1
1,2,0.334683753,1
1,1,0.334707782,1
1,2,0.518221147,1
1,1,0.351328515,1
1,2,0.401433697,1
1,1,0.401368699,1
1,1,0.334577416,1
1,2,0.368025139,1
1,2,0.334690116,1
1,2,0.434826077,1
1,1,0.267936784,1
1,1,0.38465037,1
1,1,0.4013933,1
1,2,0.418058975,1
1,2,0.451412141,1
1,1,0.334742997,1
1,1,0.301268884,1
1,1,0.418053203,1
1,2,0.334721071,1
1,2,0.418093962,1
1,1,0.351390103,1
1,1,0.334712049,1
1,2,0.384698641,1
1,1,0.334610521,1
1,1,0.317617594,1
1,2,0.501459162,1
1,1,0.367984035,1
1,1,0.368027473,1
1,2,0.401374124,1
1,2,0.367970311,1
1,1,0.318014205,1
1,1,0.418105102,1
1,1,0.434777753,1
1,2,0.401427914,1
1,2,0.334666485,1
1,2,0.401417626,1
1,1,0.368017899,1
1,1,0.317964621,1
1,1,0.301296806,1
1,1,0.368085824,1
1,1,0.301343518,1
1,2,0.317985483,1
1,2,0.351379951,1
1,2,0.334629575,0
1,2,0.434770349,1
1,2,0.434681598,1
1,1,0.317992651,1
1,2,0.401434483,1
1,1,0.401115564,1
1,2,0.401457971,1
1,1,0.301313279,1
1,2,0.317839052,1
1,2,0.418046118,1
1,1,0.351354126,1
1,2,0.31794785,1
1,2,0.351362566,1
1,1,0.968667294,1
1,2,0.484827211,1
1,2,0.384677812,1
1,1,0.334710721,1
1,2,0.384763746,1
1,1,0.434687623,1
1,1,0.318058985,1
1,1,0.351319354,1
1,1,0.418092106,1
1,1,0.38472095,1
1,2,0.351324116,1
1,1,0.368062449,1
1,2,0.401347842,1
1,1,0.38465304,1
1,2,0.35132361,1
1,2,0.317956271,1
1,2,0.33449351,1
1,2,0.518177268,1
1,1,0.401423072,1
1,1,0.45141486,1
1,1,0.301255989,1
1,2,0.384652527,1
1,2,0.367924164,1
1,1,0.418064851,1
1,2,0.351453908,1
1,1,0.418008205,1
1,2,0.434707199,1
1,2,0.334726704,1
1,1,0.417976035,1
1,2,0.434772538,1
1,1,0.351368198,1
1,2,0.418039024,1
1,2,0.351290795,1
1,1,0.368067665,1
1,2,0.351247899,1
1,2,0.468145846,1
1,2,0.3513668,1
1,1,0.384655319,1
1,2,0.334674141,1
1,2,0.418085846,1
1,2,0.451501264,1
1,2,0.434750969,1
1,2,0.384697716,1
1,1,0.384730076,1
1,1,0.384631681,1
1,1,0.418084947,1
1,2,0.451399588,1
1,1,0.384599399,1
1,1,0.401378796,1
1,1,0.334601604,1
1,1,0.384764507,1
1,1,0.401379038,1
1,2,0.401401046,1
1,1,0.45137756,1
1,1,0.334661269,1
1,1,0.384794162,1
1,2,0.401311841,1
1,2,0.434816131,1
1,2,0.401390212,1
1,1,0.401393773,1
1,2,0.401453983,1
1,1,0.334638929,1
1,2,0.401455591,1
1,2,0.468161239,1
1,2,0.418109459,1
1,1,0.401436562,1
1,2,0.334634247,1
1,2,0.351349934,1
1,1,0.368030294,1
